userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,musical theory 7,musical theory 2,Audio speed
30/08/2021 9:35:39 PM,28.94,0.45,0.30,0.34,9,2,spatialHarmonicsTwoD,0,2,,7,2,2
30/08/2021 9:35:39 PM,6.93,0.37,0.23,0.29,10,2,spatialHarmonicsTwoD,0,2,,7,2,2
4/8/2021 9:55:34 AM,11.40,0.54,0.39,0.37,1,1,spatialHarmonicsTwoD,4,6,4/8/2021 9:55:34 AM,6,2,2
4/8/2021 9:55:34 AM,18.38,0.41,0.17,0.37,2,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,13.60,0.14,0.04,0.13,3,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,19.58,0.44,0.35,0.27,4,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,16.55,0.17,0.05,0.16,5,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,4.58,0.27,0.18,0.20,6,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,21.53,0.10,0.07,0.07,7,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,10.45,0.23,0.00,0.23,8,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,12.38,0.06,0.04,0.04,9,1,spatialHarmonicsTwoD,4,6,,6,2,2
4/8/2021 9:55:34 AM,8.97,0.36,0.35,0.10,10,1,spatialHarmonicsTwoD,4,6,,6,2,2
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,,
N = 170,19.00,1.51,1.04,0.86,,,,,,,,,
,,,,,,,,,,,,,
,,,X target,Y target,2D target,,,,,,,,
,Acc:,,0.8833333333,0.8666666667,0.8166666667,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,,0.27463485,7,,
,,,,,,,,,,1.513050437,6,,
,,,,,,,,,,0.894606528,5,,
,,,,,,,,,,#DIV/0!,4,,
,,,,,,,,,,#DIV/0!,3,,
,,,,,,,,,,2.36530062,2,,
,,,,,,,,,,2.51541706,1,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,,
,,,,,,,,,40,1.048835563,Some/High,,
,,,,,,,,,20,2.44035884,Low/None,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,Avg 2D distance,Audio speed,,
,,,,,,,,,60,1.512676655,Faster than regular audio speed,,
,,,,,,,,,0,#DIV/0!,Regular audio speed,,
